M,S-160750,CHERRY STREET,MONTGOMERY STREET,CLINTON STREET,S
M,S-160752,EAST   13 STREET,AVENUE A,FIRST AVENUE,S
M,S-160935,WATER STREET,PECK SLIP,DOVER STREET,E
M,S-161454,EAST   92 STREET,FIRST AVENUE,YORK AVENUE,S
M,S-161613,EAST   13 STREET,BROADWAY,UNIVERSITY PLACE,N
M,S-161758,BAXTER STREET,WORTH STREET,HOGAN PLACE,E
M,S-161759,BAXTER STREET,BAYARD STREET,HOGAN PLACE,E
M,S-161760,BAXTER STREET,WORTH STREET,HOGAN PLACE,W
M,S-161983,VANDERBILT AVENUE,EAST   47 STREET,EAST   46 STREET,W
M,S-162007,WEST BROADWAY,PARK PLACE,BARCLAY STREET,E
M,S-162030,EAST  109 STREET,FIRST AVENUE,SECOND AVENUE,S
M,S-162715,WEST  127 STREET,MORNINGSIDE AVENUE,WEST  126 STREET,S
M,S-162998,WORTH STREET,BROADWAY,LAFAYETTE STREET,S
M,S-163106,EAST   77 STREET,SECOND AVENUE,THIRD AVENUE,S
M,S-163192,EAST  120 STREET,LEXINGTON AVENUE,THIRD AVENUE,S
M,S-163193,EAST  119 STREET,THIRD AVENUE,LEXINGTON AVENUE,N
M,S-163302,WEST   48 STREET,11 AVENUE,10 AVENUE,N
M,S-163409,CHAMBERS STREET,WEST BROADWAY,CHURCH STREET,S
M,S-163440,AVENUE B,EAST    3 STREET,EAST    4 STREET,E
M,S-163443,AVENUE B,EAST    6 STREET,EAST    7 STREET,E
M,S-163444,AVENUE B,EAST    8 STREET,EAST    9 STREET,E
M,S-163461,EAST  115 STREET,PARK AVENUE,MADISON AVENUE,N
M,S-163795,DELANCEY STREET        *S RDWY,LEWIS STREET,FDR DRIVE,S
M,S-163807,GREENWICH AVENUE,WEST   10 STREET,WEST   11 STREET,E
M,S-163827,WEST   48 STREET,11 AVENUE,10 AVENUE,S
M,S-163872,EAST   93 STREET,THIRD AVENUE,LEXINGTON AVENUE,S
M,S-164074,WEST   68 STREET,RIVERSIDE BOULEVARD,FREEDOM PLACE,S
M,S-164270,EAST   70 STREET,SECOND AVENUE,FIRST AVENUE,N
M,S-164319,WEST  144 STREET,FRED DOUGLASS BOULEVARD,BRADHURST AVENUE,S
M,S-164320,WEST  144 STREET,FRED DOUGLASS BOULEVARD,BRADHURST AVENUE,N
M,S-164366,BAXTER STREET,BAYARD STREET,WORTH STREET,E
M,S-164501,2 AVENUE,EAST  115 STREET,EAST  113 STREET,E
M,S-164502,2 AVENUE,EAST  113 STREET,EAST  112 STREET,E
M,S-164503,2 AVENUE,EAST  112 STREET,EAST  111 STREET,E
M,S-164504,2 AVENUE,EAST  111 STREET,EAST  110 STREET,E
M,S-164505,2 AVENUE,EAST  110 STREET,EAST  109 STREET,E
M,S-164506,2 AVENUE,EAST  109 STREET,EAST  108 STREET,E
M,S-164507,2 AVENUE,EAST  108 STREET,EAST  106 STREET,E
M,S-164508,2 AVENUE,EAST  106 STREET,EAST  105 STREET,E
M,S-164509,2 AVENUE,EAST  105 STREET,EAST  104 STREET,E
M,S-164510,2 AVENUE,EAST  104 STREET,EAST  103 STREET,E
M,S-164511,2 AVENUE,EAST  103 STREET,EAST  102 STREET,E
M,S-164512,2 AVENUE,EAST  102 STREET,EAST  101 STREET,E
M,S-164513,2 AVENUE,EAST  101 STREET,EAST  100 STREET,E
M,S-164514,2 AVENUE,EAST  100 STREET,EAST   99 STREET,E
M,S-164532,EAST    7 STREET,AVENUE A,FIRST AVENUE,N
M,S-164900,CENTRAL PARK NORTH,LENOX AVENUE,ADAM C POWELL BOULEVARD,N
M,S-164941,EAST   51 STREET,THIRD AVENUE,LEXINGTON AVENUE,S
M,S-165312,WEST  153 STREET,ST NICHOLAS AVENUE,AMSTERDAM AVENUE,S
M,S-165562,ADAM C POWELL BOULEVARD,WEST  122 STREET,WEST  123 STREET,E
M,S-165710,EAST END AVENUE,EAST   84 STREET,EAST   89 STREET,E
M,S-165720,SZOLD PLACE,EAST   12 STREET,EAST   10 STREET,E
M,S-165839,WEST BROADWAY,BARCLAY STREET,VESEY STREET,W
M,S-165878,WEST   46 STREET,10 AVENUE,9 AVENUE,S
M,S-165903,EAST  128 STREET,THIRD AVENUE,SECOND AVENUE,S
M,S-166302,HOWARD STREET,CROSBY STREET,BROADWAY,N
M,S-166304,EAST   80 STREET,PARK AVENUE,LEXINGTON AVENUE,S
M,S-166344,MANHATTAN AVENUE,WEST  106 STREET,WEST  107 STREET,E
M,S-166433,BROADWAY,WALKER STREET,WHITE STREET,E
M,S-166445,WEST   41 STREET,BROADWAY,SEVENTH AVENUE,N
M,S-166688,1 AVENUE,EAST  118 STREET,EAST  119 STREET,W
M,S-166701,BEEKMAN STREET,NASSAU STREET,PARK ROW,N
M,S-166737,EAST  116 STREET,FIRST AVENUE,PLEASANT AVENUE,S
M,S-166765,WEST   33 STREET,NINTH AVENUE,TENTH AVENUE,S
M,S-166767,WEST  131 STREET,LENOX AVENUE,ADAM C POWELL BOULEVARD,N
M,S-166777,7 AVENUE,WEST   45 STREET,WEST   44 STREET,E
M,S-166940,ST NICHOLAS AVENUE,WEST  166 STREET,WEST  167 STREET,E
M,S-167015,1 AVENUE            *E RDWY,EAST   20 STREET,EAST   23 STREET,E
M,S-167016,1 AVENUE            *E RDWY,EAST   20 STREET,EAST   22 STREET,W
M,S-167190,EAST   37 STREET,LEXINGTON AVENUE,PARK AVENUE,N
M,S-167300,MOUNT MORRIS PARK WEST,WEST  124 STREET,WEST  123 STREET,W
M,S-167301,MOUNT MORRIS PARK WEST,WEST  123 STREET,WEST  122 STREET,W
M,S-167304,WAVERLY PLACE,MACDOUGAL STREET,AVENUE OF THE AMERICAS,N
M,S-167312,WEST  136 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-167369,EAST   60 STREET,MADISON AVENUE,5 AVENUE,N
M,S-167385,10 AVENUE,WEST   27 STREET,WEST   28 STREET,W
M,S-167683,WEST   55 STREET,NINTH AVENUE,TENTH AVENUE,S
M,S-167690,WEST  145 STREET,BRADHURST AVENUE,FRED DOUGLASS BOULEVARD,S
M,S-167691,WEST  145 STREET,FRED DOUGLASS BOULEVARD,BRADHURST AVENUE,N
M,S-167692,BRADHURST AVENUE,WEST  145 STREET,WEST  146 STREET,E
M,S-167693,WEST  220 STREET,BROADWAY,9 AVENUE,S
M,S-167694,WEST  220 STREET,9 AVENUE,BROADWAY,N
M,S-167711,WEST   13 STREET,5 AVENUE,AVENUE OF AMERICAS,N
M,S-167900,WASHINGTON STREET,HUBERT STREET,LAIGHT STREET,E
M,S-168022,WEST  144 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,S
M,S-168042,BROADWAY,WEST  133 STREET,WEST  132 STREET,W
M,S-168083,CENTRE STREET,CANAL STREET,HESTER STREET,E
M,S-168099,BEAVER STREET,HANOVER STREET,WILLIAM STREET,N
M,S-168133,GREENWICH STREET,WATTS STREET,DESBROSSES STREET,W
M,S-168134,ORCHARD STREET,HESTER STREET,GRAND STREET,E
M,S-168143,BROADWAY,WEST   26 STREET,WEST   25 STREET,E
M,S-168171,WEST   47 STREET,9 AVENUE,10 AVENUE,S
M,S-168172,WEST   47 STREET,10 AVENUE,11 AVENUE,S
M,S-168177,WEST   59 STREET,NINTH AVENUE,TENTH AVENUE,S
M,S-168241,WHITEHALL STREET,BEAVER STREET,STONE STREET,E
M,S-168344,FRANKLIN STREET,FRANKLIN PLACE,BROADWAY,N
M,S-168368,STANTON STREET,BOWERY,CHRYSTIE STREET,N
M,S-168376,WEST  108 STREET,BROADWAY,AMSTERDAM AVENUE,N
M,S-168377,WEST  109 STREET,AMSTERDAM AVENUE,BROADWAY,S
M,S-168403,WEST  108 STREET,AMSTERDAM AVENUE,COLUMBUS AVENUE,S
M,S-168432,WEST  125 STREET,BROADWAY,WEST  129 STREET,N
M,S-168464,EAST   60 STREET,PARK AVENUE,MADISON AVENUE,N
M,S-168467,EAST   60 STREET,THIRD AVENUE,LEXINGTON AVENUE,N
M,S-168629,WEST  179 STREET,WADSWORTH AVENUE,BROADWAY,N
M,S-168648,WATER STREET,FULTON STREET,BEEKMAN STREET,E
M,S-168662,EAST   20 STREET       *S RDWY,1 AVENUE,AVENUE C,N
M,S-168688,EAST    7 STREET,AVENUE B,AVENUE A,N
M,S-168821,WEST  100 STREET,MANHATTAN AVENUE,CENTRAL PARK WEST,N
M,S-168823,WEST  100 STREET,COLUMBUS AVENUE,MANHATTAN AVENUE,N
M,S-168920,WEST  147 STREET,AMSTERDAM AVENUE,BROADWAY,S
M,S-168922,AMSTERDAM AVENUE,WEST  147 STREET,WEST  146 STREET,W
M,S-169015,WEST  133 STREET,ADAM C POWELL BOULEVARD,FRED DOUGLASS BOULEVARD,N
M,S-169021,WEST  140 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-169022,FULTON STREET,PEARL STREET,GOLD STREET,N
M,S-169024,LENOX AVENUE,WEST  128 STREET,WEST  129 STREET,E
M,S-169025,WEST   54 STREET,TENTH AVENUE,NINTH AVENUE,S
M,S-169078,WEST  134 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,N
M,S-169101,WEST  100 STREET,COLUMBUS AVENUE,CENTRAL PARK WEST,S
M,S-169102,CARLISLE STREET,WASHINGTON STREET,WEST STREET,S
M,S-169107,WORTH STREET,BAXTER STREET,CENTRE STREET,N
M,S-169124,EAST   19 STREET,3 AVENUE,IRVING PLACE,N
M,S-169247,WEST   63 STREET,BROADWAY,COLUMBUS AVENUE,N
M,S-169371,WEST   13 STREET,AVENUE OF THE AMERICAS,SEVENTH AVENUE,S
M,S-169372,BEDFORD STREET,CARMINE STREET,LEROY STREET,W
M,S-169373,BEDFORD STREET,CARMINE STREET,LEROY STREET,E
M,S-169374,WEST   10 STREET,AVENUE OF THE AMERICAS,5 AVENUE,N
M,S-169378,SULLIVAN STREET,WEST    3 STREET,WASHINGTON SQUARE SOUTH,E
M,S-169379,SULLIVAN STREET,WEST    3 STREET,WASHINGTON SQUARE SOUTH,W
M,S-169481,OLIVER STREET,MADISON STREET,HENRY STREET,E
M,S-169483,EAST   58 STREET,QUEENSBORO BRIDGE,FIRST AVENUE,N
M,S-169540,PARK AVENUE,EAST   66 STREET,EAST   67 STREET,E
M,S-169662,WEST  135 STREET,ADAM C POWELL BOULEVARD,LENOX AVENUE,S
M,S-169663,LUDLOW STREET,BROOME STREET,GRAND STREET,E
M,S-169700,CATHEDRAL PARKWAY,RIVERSIDE DRIVE        *MN RDWY,RIVERSIDE DRIVE        *S RD,S
M,S-169701,CATHEDRAL PARKWAY,RIVERSIDE DRIVE        *S RD,RIVERSIDE DRIVE        *MN RDWY,N
M,S-169835,WEST   17 STREET,TENTH AVENUE,ELEVENTH AVENUE,N
M,S-169844,DUANE STREET,CHAMBERS STREET,FOLEY SQUARE,W
M,S-169847,EAST   70 STREET,1 AVENUE,YORK AVENUE,S
M,S-169883,EAST  119 STREET,SECOND AVENUE,THIRD AVENUE,S
M,S-170042,GREENWICH STREET,THAMES STREET,RECTOR STREET,E
M,S-170068,STUYVESANT LOOP SOUTH,EAST   14 STREET,EAST   14 STREET,E
M,S-170069,STUYVESANT LOOP SOUTH,EAST   14 STREET,EAST   14 STREET,W
M,S-170072,STUYVESANT LOOP EAST,AVENUE C,AVENUE C,N
M,S-170073,STUYVESANT LOOP EAST,AVENUE C,AVENUE C,W
M,S-170074,STUYVESANT LOOP NORTH,EAST   20 STREET,EAST   20 STREET,S
M,S-170075,STUYVESANT LOOP NORTH,EAST   20 STREET,EAST   20 STREET,W
M,S-170077,STUYVESANT LOOP WEST,1 AVENUE,1 AVENUE,N
M,S-170078,STUYVESANT LOOP WEST,FIRST AVENUE,FIRST AVENUE,S
M,S-170082,PARK AVENUE SOUTH,EAST   22 STREET,EAST   23 STREET,E
M,S-170112,SUTTON PLACE,EAST   57 STREET,EAST   58 STREET,E
M,S-170142,CENTRAL PARK SOUTH,AVENUE OF THE AMERICAS,GRAND ARMY PLAZA,S
M,S-170172,HESTER STREET,ORCHARD STREET,LUDLOW STREET,N
M,S-170219,LEXINGTON AVENUE,EAST  105 STREET,EAST  104 STREET,W
M,S-170266,ELEVENTH AVENUE,WEST   16 STREET,WEST   17 STREET,E
M,S-170356,TRINITY PLACE,MORRIS STREET,BROOKLYN BATTERY TUNNEL EXIT,W
M,S-170357,TRINITY PLACE,MORRIS STREET,GREENWICH STREET,W
M,S-170388,LENOX AVENUE,WEST  129 STREET,WEST  130 STREET,E
M,S-170481,WEST   83 STREET,WEST END AVENUE,RIVERSIDE DRIVE,N
M,S-170579,DOWNING STREET,BEDFORD STREET,VARICK STREET,S
M,S-170581,JERSEY STREET,LAFAYETTE STREET,CROSBY STREET,N
M,S-170584,2 AVENUE            *E S/R,EAST  122 STREET,EAST  121 STREET,W
M,S-170771,ELDRIDGE STREET,CANAL STREET,HESTER STREET,W
M,S-170936,EAST  103 STREET,LEXINGTON AVENUE,PARK AVENUE,S
M,S-170938,WEST BROADWAY,BEACH STREET           *N RDWY,AVENUE OF AMERICAS,E
M,S-170939,WEST BROADWAY,BEACH STREET           *N RDWY,AVENUE OF AMERICAS,W
M,S-170940,BEACH STREET           *N RDWY,BEACH STREET,WEST BROADWAY,S
M,S-171031,EAST  124 STREET,FIRST AVENUE,SECOND AVENUE,S
M,S-171073,LEXINGTON AVENUE,EAST   67 STREET,EAST   66 STREET,E
M,S-171077,EAST   50 STREET,2 AVENUE,1 AVENUE,N
M,S-171770,LEXINGTON AVENUE,EAST   22 STREET,GRAMERCY PARK NORTH,W
M,S-171776,EAST   22 STREET,2 AVENUE,1 AVENUE,S
M,S-171777,WEST  143 STREET,LENOX AVENUE,ADAM C POWELL BOULEVARD,S
M,S-171781,2 AVENUE,EAST   96 STREET,EAST   95 STREET,E
M,S-171792,BROADWAY,EAST   10 STREET,EAST    9 STREET,W
M,S-171883,BROADWAY,FRANKLIN STREET,LEONARD STREET,W
M,S-171925,BROADWAY,EAST   13 STREET,EAST   12 STREET,W
M,S-171926,BROADWAY,EAST   11 STREET,EAST   10 STREET,W
M,S-171927,BROADWAY,EAST    4 STREET,EAST    3 STREET,W
M,S-171950,LEROY STREET,WASHINGTON STREET,WEST STREET,N
M,S-171979,BROADWAY,WASHINGTON PLACE,EAST    4 STREET,W
M,S-171980,MADISON AVENUE,EAST   32 STREET,EAST   33 STREET,E
M,S-171985,MADISON AVENUE,EAST   36 STREET,EAST   37 STREET,E
M,S-172001,MADISON AVENUE,EAST   42 STREET,EAST   43 STREET,E
M,S-172002,MADISON AVENUE,EAST   43 STREET,EAST   44 STREET,E
M,S-172012,BROADWAY,READE STREET,CHAMBERS STREET,W
M,S-172018,RIVERSIDE DRIVE,WEST   97 STREET,WEST  104 STREET,E
M,S-172026,BROADWAY,CATHERINE LANE,WORTH STREET,E
M,S-172027,BROADWAY,LEONARD STREET,CATHERINE LANE,E
M,S-172248,EAST  107 STREET,LEXINGTON AVENUE,PARK AVENUE,S
M,S-172369,EAST   20 STREET,FDR DRIVE,FIRST AVENUE,N
M,S-172415,MADISON AVENUE,EAST   49 STREET,EAST   50 STREET,E
M,S-172416,MADISON AVENUE,EAST   50 STREET,EAST   51 STREET,E
M,S-172430,MADISON AVENUE,EAST   54 STREET,EAST   55 STREET,E
M,S-172435,MADISON AVENUE,EAST   58 STREET,EAST   59 STREET,E
M,S-172443,EAST   67 STREET,SECOND AVENUE,THIRD AVENUE,N
M,S-172444,EAST   68 STREET,3 AVENUE,2 AVENUE,N
M,S-172464,ORCHARD STREET,BROOME STREET,DELANCEY STREET,E
M,S-172465,WEST   43 STREET,9 AVENUE,10 AVENUE,S
M,S-172633,EAST   65 STREET,FIRST AVENUE,YORK AVENUE,N
M,S-172673,BOWERY,EAST    2 STREET,EAST    3 STREET,E
M,S-172677,BEDFORD STREET,DOWNING STREET,CARMINE STREET,E
M,S-172678,BEDFORD STREET,DOWNING STREET,CARMINE STREET,W
M,S-172689,LAFAYETTE STREET,LEONARD STREET,WORTH STREET,E
M,S-172775,EAST   30 STREET,PARK AVENUE SOUTH,LEXINGTON AVENUE,S
M,S-172853,2 AVENUE            *E S/R,EAST  124 STREET,EAST  120 STREET,E
M,S-172854,WEST  144 STREET,CONVENT AVENUE,AMSTERDAM AVENUE,N
M,S-172911,MADISON AVENUE,EAST   38 STREET,EAST   39 STREET,E
M,S-172913,EAST    5 STREET,1 AVENUE,2 AVENUE,N
M,S-172943,VANDAM STREET,VARICK STREET,HUDSON STREET,S
M,S-172960,EAST   24 STREET,DEAD END,1 AVENUE,S
M,S-172983,EAST  105 STREET,MADISON AVENUE,FIFTH AVENUE,S
M,S-173003,ASSER LEVY PLACE,EAST   25 STREET,EAST   23 STREET,W
M,S-173036,WATER STREET,FULTON STREET,JOHN STREET,W
M,S-173037,NORTH END AVENUE       *W RDWY,CHAMBERS STREET,WARREN STREET,W
M,S-173161,MADISON AVENUE,EAST   86 STREET,EAST   87 STREET,E
M,S-173164,AMSTERDAM AVENUE,WEST  114 STREET,WEST  115 STREET,E
M,S-173307,WEST  114 STREET,RIVERSIDE DRIVE,BROADWAY,N
M,S-173308,FORT WASHINGTON AVENUE,WEST  164 STREET,WEST  165 STREET,E
M,S-173323,5 AVENUE,WEST  127 STREET,WEST  126 STREET,W
M,S-173376,WEST   52 STREET,TWELFTH AVENUE,ELEVENTH AVENUE,S
M,S-173409,GOUVERNEUR SLIP WEST,SOUTH STREET,WATER STREET,E
M,S-173417,MACOMBS PLACE,WEST  153 STREET,WEST  152 STREET,W
M,S-173506,EAST   61 STREET,YORK AVENUE,FIRST AVENUE,N
M,S-173622,MADISON AVENUE,EAST  104 STREET,EAST  106 STREET,E
M,S-173699,MADISON AVENUE,EAST  109 STREET,EAST  110 STREET,E
M,S-173850,3 AVENUE,EAST   87 STREET,EAST   88 STREET,E
M,S-174016,CHRYSTIE STREET,BROOME STREET,GRAND STREET,W
M,S-174026,BROADWAY,HOWARD STREET,CANAL STREET,E
M,S-174067,MORNINGSIDE AVENUE,WEST  118 STREET,WEST  119 STREET,E
M,S-174075,EIGHTH AVENUE,WEST   43 STREET,WEST   44 STREET,W
M,S-174078,8 AVENUE,WEST   47 STREET,WEST   48 STREET,W
M,S-174080,8 AVENUE,WEST   50 STREET,WEST   51 STREET,W
M,S-174081,8 AVENUE,WEST   51 STREET,WEST   52 STREET,W
M,S-174216,WEST  150 STREET,SAINT NICHOLAS PLACE,EDGECOMBE AVENUE,S
M,S-174282,BROADWAY,HOWARD STREET,CANAL STREET,W
M,S-174346,EAST   69 STREET,SECOND AVENUE,THIRD AVENUE,S
M,S-174412,BROADWAY,BROOME STREET,GRAND STREET,E
M,S-174414,BROADWAY,FRANKLIN STREET,LEONARD STREET,E
M,S-174482,RIVERSIDE DRIVE,WEST  120 STREET,WEST  122 STREET,E
M,S-174548,GREENE STREET,CANAL STREET,GRAND STREET,E
M,S-174599,BROADWAY,WORTH STREET,DUANE STREET,E
M,S-174644,EAST   23 STREET,MADISON AVENUE,FIFTH AVENUE,N
M,S-174661,EAST  128 STREET,THIRD AVENUE,SECOND AVENUE,N
M,S-174691,EAST   37 STREET,FIRST AVENUE,QUEENS MIDTOWN TUNNEL ENTRANCE,N
M,S-174707,WEST  148 STREET,RIVERSIDE DRIVE,BROADWAY,N
M,S-174760,GRAND STREET,LEWIS STREET,ABRAHAM KAZAN STREET,N
M,S-174937,WALL STREET,NEW STREET,BROAD STREET,S
M,S-174938,WALL STREET,BROADWAY,NEW STREET,S
M,S-175108,CHRISTOPHER STREET,WASHINGTON STREET,GREENWICH STREET,S
M,S-175158,EAST   97 STREET,LEXINGTON AVENUE,PARK AVENUE,N
M,S-175207,BROADWAY,LIBERTY STREET,CEDAR STREET,E
M,S-175208,SUTTON PLACE,EAST   59 STREET,EAST   58 STREET,W
M,S-175351,ST NICHOLAS AVENUE,WEST  148 STREET,WEST  147 STREET,W
M,S-175355,ST NICHOLAS AVENUE,WEST  149 STREET,WEST  148 STREET,W
M,S-175379,EAST   60 STREET,QUEENSBORO BRIDGE,SECOND AVENUE,N
M,S-175380,5 AVENUE,EAST   81 STREET,EAST   80 STREET,E
M,S-175416,NORTH MOORE STREET,WEST BROADWAY,VARICK STREET,N
M,S-175494,SUTTON PLACE,EAST   58 STREET,EAST   59 STREET,E
M,S-175495,YORK AVENUE,EAST   60 STREET,EAST   61 STREET,E
M,S-175510,YORK AVENUE,EAST   76 STREET,EAST   77 STREET,E
M,S-175523,YORK AVENUE,EAST   91 STREET,EAST   90 STREET,W
M,S-175526,YORK AVENUE,EAST   90 STREET,EAST   89 STREET,W
M,S-175529,YORK AVENUE,EAST   87 STREET,EAST   86 STREET,W
M,S-175575,ST NICHOLAS AVENUE,WEST  167 STREET,WEST  168 STREET,E
M,S-175577,ST NICHOLAS AVENUE,WEST  145 STREET,WEST  149 STREET,E
M,S-175578,SAINT NICHOLAS PLACE,WEST  149 STREET,WEST  150 STREET,E
M,S-175616,WEST  219 STREET,9 AVENUE,BROADWAY,N
M,S-175619,LUDLOW STREET,RIVINGTON STREET,DELANCEY STREET,W
M,S-175663,CENTRE STREET,LEONARD STREET,WHITE STREET,W
M,S-175671,LEWIS STREET,DELANCEY STREET,GRAND STREET,W
M,S-175672,DELANCEY STREET,LEWIS STREET,COLUMBIA STREET,S
M,S-175686,CANAL STREET,HUDSON STREET,RENWICK STREET,N
M,S-175705,CLARKSON STREET,HUDSON STREET,7 AVENUE SOUTH,N
M,S-175706,CLARKSON STREET,HUDSON STREET,VARICK STREET,S
M,S-175816,EAST   75 STREET,YORK AVENUE,DEAD END,S
M,S-175885,CHURCH STREET,LIBERTY STREET,VESEY STREET,W
M,S-175886,CEDAR STREET,BROADWAY,TRINITY PLACE,S
M,S-175887,MACDOUGAL STREET,BLEECKER STREET,WEST HOUSTON STREET,E
M,S-175954,YORK AVENUE,EAST   72 STREET,EAST   71 STREET,W
M,S-175955,YORK AVENUE,EAST   70 STREET,EAST   69 STREET,W
M,S-175966,YORK AVENUE,EAST   67 STREET,EAST   66 STREET,W
M,S-175967,YORK AVENUE,EAST   64 STREET,EAST   63 STREET,W
M,S-175968,YORK AVENUE,EAST   62 STREET,EAST   61 STREET,W
M,S-175975,EAST  112 STREET,FIFTH AVENUE,MADISON AVENUE,N
M,S-175976,WEST  112 STREET,LENOX AVENUE,FIFTH AVENUE,N
M,S-175989,SUTTON PLACE,EAST   58 STREET,EAST   57 STREET,W
M,S-176007,DUANE STREET,TRIMBLE PLACE,BROADWAY,N
M,S-176094,AMSTERDAM AVENUE,WEST  122 STREET,WEST  123 STREET,E
M,S-176160,EAST   48 ST NB ENTRANCE FDR DRV,1 AVENUE,FDR DRIVE,S
M,S-176359,5 AVENUE,WEST  130 STREET,WEST  129 STREET,W
M,S-176360,5 AVENUE,WEST  128 STREET,WEST  127 STREET,W
M,S-176372,5 AVENUE,WEST  120 STREET,WEST  119 STREET,W
M,S-176384,5 AVENUE,WEST  116 STREET,WEST  115 STREET,W
M,S-176515,FIFTH AVENUE,WEST  112 STREET,WEST  111 STREET,W
M,S-176657,PRINCE STREET,MACDOUGAL STREET,AVENUE OF THE AMERICAS,N
M,S-176739,HARRISON STREET,GREENWICH STREET,WEST STREET,N
M,S-176845,CHRISTOPHER STREET,HUDSON STREET,GREENWICH STREET,S
M,S-176866,EAST  112 STREET,THIRD AVENUE,SECOND AVENUE,N
M,S-176867,EAST  112 STREET,SECOND AVENUE,FIRST AVENUE,N
M,S-176927,BOWERY,EAST HOUSTON STREET,PRINCE STREET,W
M,S-176973,COOPER SQUARE          *E,EAST    4 STREET,EAST    5 STREET,E
M,S-176989,GREENWICH STREET,NORTH MOORE STREET,FRANKLIN STREET,E
M,S-177002,5 AVENUE,WEST   54 STREET,WEST   53 STREET,W
M,S-177044,EAST   94 STREET,FIFTH AVENUE,MADISON AVENUE,S
M,S-177125,EDWARD M MORGAN PLACE,WEST  157 STREET,WEST  158 STREET,E
M,S-177139,NORFOLK STREET,BROOME STREET,DELANCEY STREET,E
M,S-177141,EAST  106 STREET       *N RDWY,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,S
M,S-177210,FIFTH AVENUE,WEST   27 STREET,WEST   26 STREET,W
M,S-177223,NORFOLK STREET,BROOME STREET,DELANCEY STREET,W
M,S-177297,WAVERLY PLACE,BANK STREET,WEST   11 STREET,E
M,S-177316,EAST   71 STREET,F D R DRIVE,YORK AVENUE,S
M,S-177319,WEST  134 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,N
M,S-177505,WEST END AVENUE,WEST   70 STREET,WEST   66 STREET,W
M,S-177651,1 AVENUE,EAST    4 STREET,EAST    6 STREET,E
M,S-177709,FIRST AVENUE,EAST   30 STREET,EAST   34 STREET,E
M,S-177787,WASHINGTON STREET,NORTH MOORE STREET,BEACH STREET,E
M,S-177991,BLEECKER STREET,MERCER STREET,BROADWAY,S
M,S-178003,EAST  105 STREET,MADISON AVENUE,FIFTH AVENUE,N
M,S-178018,EAST   73 STREET,LEXINGTON AVENUE,PARK AVENUE,N
M,S-178023,WEST   51 STREET,NINTH AVENUE,TENTH AVENUE,N
M,S-178038,WEST   54 STREET,11 AVENUE,10 AVENUE,S
M,S-178123,EAST  125 STREET,LEXINGTON AVENUE,PARK AVENUE,N
M,S-178274,MONTGOMERY STREET,HENRY STREET,MADISON STREET,W
M,S-178304,MANHATTAN AVENUE,WEST  113 STREET,WEST  114 STREET,E
M,S-178305,MANHATTAN AVENUE,WEST  115 STREET,WEST  116 STREET,E
M,S-178313,WEST  116 STREET,FRED DOUGLASS BOULEVARD,ADAM C POWELL BOULEVARD,S
M,S-178316,WOOSTER STREET,BROOME STREET,GRAND STREET,W
M,S-178317,WEST  110 STREET,MANHATTAN AVENUE,FREDERICK DOUGLASS CIRCLE,S
M,S-178322,BLEECKER STREET,THOMPSON STREET,LA GUARDIA PLACE,N
M,S-178323,BLEECKER STREET,SULLIVAN STREET,THOMPSON STREET,N
M,S-178324,BLEECKER STREET,AVENUE OF THE AMERICAS,MACDOUGAL STREET,N
M,S-178325,BLEECKER STREET,MACDOUGAL STREET,SULLIVAN STREET,N
M,S-178367,WEST  110 STREET,FRED DOUGLASS BOULEVARD,MANHATTAN AVENUE,N
M,S-178368,EAST  109 STREET,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,S
M,S-178369,EAST  106 STREET       *S RDWY,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,N
M,S-178370,EAST  106 STREET       *S RDWY,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,S
M,S-178371,EAST  109 STREET,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,N
M,S-178372,EAST  110 STREET,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,S
M,S-178373,EAST  110 STREET,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,N
M,S-178374,EAST  108 STREET,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,N
M,S-178375,EAST  107 STREET,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,N
M,S-178376,EAST  107 STREET,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,S
M,S-178377,EAST  106 STREET       *N RDWY,PARK AVENUE            *E RDWY,PARK AVENUE            *W RDWY,N
M,S-178378,EAST  108 STREET,PARK AVENUE            *W RDWY,PARK AVENUE            *E RDWY,S
M,S-178417,HARLEM RIVER DRIVE     *W S/R,WEST  142 STREET       *EXIT,WEST  142 STREET,E
M,S-178528,EAST   84 STREET,FIFTH AVENUE,MADISON AVENUE,N
M,S-178535,EAST   83 STREET,MADISON AVENUE,5 AVENUE,N
